"source","job_url","job_title","job_company","posted_at"
"linkedin","https://www.linkedin.com/jobs/view/3668220285","Smelter Operation Readiness - Superintendent Systems Management","Freeport Indonesia",2023-07-19 11:13:24.811256
"linkedin","https://www.linkedin.com/jobs/view/3668216889","Smelter Operation Readiness - Superintendent Emergency Service","Freeport Indonesia",2023-07-19 11:13:28.399903
"linkedin","https://www.linkedin.com/jobs/view/3668220224","Smelter Operation Readiness - Superintendent End User Computing","Freeport Indonesia",2023-07-19 11:13:31.960449
"linkedin","https://www.linkedin.com/jobs/view/3668210150","Smelter Operation Readiness - Officer Occupational Health","Freeport Indonesia",2023-07-19 11:13:36.71006
"linkedin","https://www.linkedin.com/jobs/view/3668219479","Smelter Operation Readiness - Superintendent Network, Wireless & Control Systems","Freeport Indonesia",2023-07-19 11:13:41.412599
"linkedin","https://www.linkedin.com/jobs/view/3668216708","Smelter Operation Readiness - Manager IT Infrastructure","Freeport Indonesia",2023-07-19 11:13:44.981062
"linkedin","https://www.linkedin.com/jobs/view/3668214360","Manager, HR Compensation & Benefits","Freeport Indonesia",2023-07-19 11:13:49.813034
"linkedin","https://www.linkedin.com/jobs/view/3668214885","Sr Analyst, Compensation Planning & Analysis","Freeport Indonesia",2023-07-19 11:13:53.710211
"linkedin","https://www.linkedin.com/jobs/view/3668202799","Smelter Operation Readiness - Industrial Hygiene","Freeport Indonesia",2023-07-19 11:13:58.475326
"linkedin","https://www.linkedin.com/jobs/view/3668212733","Smelter Operation Readiness - Superintendent Sales Planning & Controlling","Freeport Indonesia",2023-07-19 11:14:58.213227
"linkedin","https://www.linkedin.com/jobs/view/3668213425","Smelter Operation Readiness - Supervisor Sales","Freeport Indonesia",2023-07-19 23:10:16.865097
"linkedin","https://www.linkedin.com/jobs/view/3668474035","Technical Advisor","Sandvik",2023-07-19 23:11:28.894824
"linkedin","https://www.linkedin.com/jobs/view/3668208816","Smelter Operation Readiness - Superintendent Sales","Freeport Indonesia",2023-07-19 23:11:55.508848
"petromindo","https://www.petromindo.com/job-gallery/23959","4 positions","Amman Mineral Group  – Safety & Security",2023-07-19 23:12:38.790436
"petromindo","https://www.petromindo.com/job-gallery/23958","3 positions","PT. Vale Indonesia, Tbk",2023-07-19 23:12:42.356283
"indeed","https://id.indeed.com/viewjob?jk=74ca1739f0eb594a","Project Logistics Specialist","Kuehne+Nagel",2023-07-20 02:06:38.408192
"indeed","https://id.indeed.com/viewjob?jk=020d0f544e649363","Sales Head - Oil & Gas Company","Michael Page",2023-07-20 02:06:40.980632
"indeed","https://id.indeed.com/viewjob?jk=4d34f93f65a8d5ac","Project Logistics Supervisor","Kuehne+Nagel",2023-07-20 02:06:43.563539
"indeed","https://id.indeed.com/viewjob?jk=5657ec65ca903241","Civil & Structural Engineer (Mining, Resident Site)","NES FIRCROFT",2023-07-20 02:06:46.096526
"indeed","https://id.indeed.com/viewjob?jk=75e44d5282284b5b","Technical Advisor","Sandvik",2023-07-20 02:06:57.543655
"indeed","https://id.indeed.com/viewjob?jk=21b9088d2ae39ac5","Trainer Operator","PT Harmoni Panca Utama",2023-07-20 02:07:27.08125
"indeed","https://id.indeed.com/viewjob?jk=d19975f05be3ce94","Trainer Mekanik","PT Harmoni Panca Utama",2023-07-20 02:07:30.823693
"linkedin","https://www.linkedin.com/jobs/view/3667479873","GMO Mine Engineer (Python / Java Script)","Sinarmas Mining",2023-07-20 05:10:44.297566
"linkedin","https://www.linkedin.com/jobs/view/3669072960","FIELD OPERATOR","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:11:17.476742
"linkedin","https://www.linkedin.com/jobs/view/3669074662","RADIO OPERATOR STAFF","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:11:21.114649
"linkedin","https://www.linkedin.com/jobs/view/3669073744","QAQC TECHNICIAN","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:11:24.707748
"linkedin","https://www.linkedin.com/jobs/view/3669079079","MAINTENANCE I&C TECHNICIAN","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:11:27.331758
"linkedin","https://www.linkedin.com/jobs/view/3669074660","WAREHOUSE SUPERVISOR","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:11:54.305292
"linkedin","https://www.linkedin.com/jobs/view/3669078104","MAINTENANCE MECHANICAL SUPERVISOR","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:11:59.057233
"linkedin","https://www.linkedin.com/jobs/view/3669077266","ELECTRICAL SUPERVISOR","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:12:02.830296
"linkedin","https://www.linkedin.com/jobs/view/3669072965","GENERAL AFFAIR SUPERVISOR","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:12:07.669846
"linkedin","https://www.linkedin.com/jobs/view/3669076655","ELECTRICAL FOREMAN CONVEYOR","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:12:11.388792
"linkedin","https://www.linkedin.com/jobs/view/3664663076","Civil Engineering & Infra Department Head","Palma Serasih Group",2023-07-20 05:12:22.183224
"linkedin","https://www.linkedin.com/jobs/view/3669077258","QHSE OFFICER","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:14:30.900966
"linkedin","https://www.linkedin.com/jobs/view/3669074652","QUALITY MANAGEMENT SYSTEM OFFICER","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:14:33.617558
"linkedin","https://www.linkedin.com/jobs/view/3665566513","Quality Inspector","Baker Hughes",2023-07-20 05:14:37.338827
"linkedin","https://www.linkedin.com/jobs/view/3657248997","Operations Specialist - Oilfield Industrial Chemicals","Baker Hughes",2023-07-20 05:14:39.945052
"linkedin","https://www.linkedin.com/jobs/view/3663136918","Sales Specialist - Drilling & Completions Fluids","Baker Hughes",2023-07-20 05:14:42.387663
"linkedin","https://www.linkedin.com/jobs/view/3669073749","EXTERNAL RELATION SECTION HEAD","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:14:47.649424
"linkedin","https://www.linkedin.com/jobs/view/3669078088","MANAGEMENT SYSTEM DEPARTMENT HEAD","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:14:52.378166
"linkedin","https://www.linkedin.com/jobs/view/3669077257","HR OPERATIONS SECTION HEAD","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:14:56.991415
"linkedin","https://www.linkedin.com/jobs/view/3669077279","HEALTH & SAFETY SECTION HEAD","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:14:59.763997
"linkedin","https://www.linkedin.com/jobs/view/3669073747","ENGINEERING ANALYSIS & PROJECT CONTROL SECTION HEAD","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:15:04.583568
"linkedin","https://www.linkedin.com/jobs/view/3667484338","IT Site Reliability Engineer","Sinarmas Mining",2023-07-20 05:15:15.473565
"linkedin","https://www.linkedin.com/jobs/view/3669077273","MINE ENGINEERING DEPARTMENT HEAD","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:16:09.607534
"linkedin","https://www.linkedin.com/jobs/view/3669077264","GENERAL AFFAIR STAFF","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 05:16:14.217669
"petromindo","https://www.petromindo.com/job-gallery/23961","10 posisi","PT Bintani Megahindah",2023-07-20 05:16:23.125384
"petromindo","https://www.petromindo.com/job-gallery/23960","10 positions","PT. Mucoindo Prakasa",2023-07-20 05:16:27.59152
"indeed","https://id.indeed.com/viewjob?jk=9c782c618bfa32ea","Coord, HSE, Assoc","Halliburton",2023-07-20 07:14:09.966226
"indeed","https://id.indeed.com/viewjob?jk=d127160ef363f168","Project Logistics Specialist","Kuehne+Nagel",2023-07-20 07:14:13.514617
"indeed","https://id.indeed.com/viewjob?jk=9baa00f3c3a72a1e","Internal Control Analyst","PT Bawana Margatama",2023-07-20 07:14:17.056303
"indeed","https://id.indeed.com/viewjob?jk=09a4445585f2ceff","Consultant Agent","Gold Mine Marketing Management",2023-07-20 07:14:28.848207
"linkedin","https://www.linkedin.com/jobs/view/3669876719","Manager Concentrating Expansion","Freeport-McMoRan",2023-07-20 11:08:53.60183
"linkedin","https://www.linkedin.com/jobs/view/3669075707","RELIABILITY & EFFICIENCY TECHNICIAN","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 11:09:14.184776
"linkedin","https://www.linkedin.com/jobs/view/3669077262","CMMS TECHNICIAN","PT Saptaindra Sejati (Adaro Energy)",2023-07-20 11:09:17.770965
"linkedin","https://www.linkedin.com/jobs/view/3669874866","Technical Expert, Underground Drill Specialist","Freeport-McMoRan",2023-07-20 11:09:22.328854
"linkedin","https://www.linkedin.com/jobs/view/3669868867","Maintenance","McDermott International, Ltd",2023-07-20 11:09:36.883188
"linkedin","https://www.linkedin.com/jobs/view/3668961459","Risk Engineer","PT Permata Karya Jasa",2023-07-20 11:09:57.375552
"linkedin","https://www.linkedin.com/jobs/view/3668957964","Manager, Finance Analyst&Reporting","Asia Pulp & Paper",2023-07-20 11:10:36.877518
"linkedin","https://www.linkedin.com/jobs/view/3669886409","COE Fire","PT SMART Tbk",2023-07-20 11:11:30.806118
"linkedin","error","error","error",2073-07-20 11:12:13.061387
"petromindo","https://www.petromindo.com/job-gallery/23963","Underground Electrician","Applus+",2023-07-20 11:12:21.473873
"petromindo","https://www.petromindo.com/job-gallery/23962","Underground Mechanic","Applus+",2023-07-20 11:12:25.031621
"indeed","https://id.indeed.com/viewjob?jk=889c252b5dd29a94","Instrument Designer","Synergy Engineering",2023-07-20 13:19:55.265516
"indeed","https://id.indeed.com/viewjob?jk=a2fd75aebdef5d80","Maintenance","McDermott",2023-07-20 13:19:57.977522
"indeed","https://id.indeed.com/viewjob?jk=36fd3b3bc487a946","General Admin","PT. Hydromart Utama Indonesia",2023-07-20 13:20:01.581683
"indeed","https://id.indeed.com/viewjob?jk=37b5fea1f1b02b34","HR Manager","NES FIRCROFT",2023-07-20 13:20:06.183207
"indeed","https://id.indeed.com/viewjob?jk=4984b70fd5f1791b","Techinal Sales Executive","PT. Hydromart Utama Indonesia",2023-07-20 13:20:09.778926
"indeed","https://id.indeed.com/viewjob?jk=ea2ea5d00005901f","Landscape investment and Financial Analysis Consultant","Rainforest Alliance Consultants & Internships",2023-07-20 13:20:12.390129
"indeed","https://id.indeed.com/viewjob?jk=35f73dca09c0e34c","Business Analyst","PT Sinar Mas Digital Ventures",2023-07-20 13:20:39.711116
"indeed","https://id.indeed.com/viewjob?jk=a4be0e9d6387048a","Supply Chain Performance Engineer","Caterpillar",2023-07-20 13:20:44.419441
"indeed","https://id.indeed.com/viewjob?jk=fff459b56f30927c","Field Operation CPO Expert","PT. CARSURIN",2023-07-20 13:20:49.191912
"linkedin","https://www.linkedin.com/jobs/view/3670329099","Radio Operator","bp",2023-07-20 23:10:14.994362
"linkedin","https://www.linkedin.com/jobs/view/3670190957","Svc Op-DAS, I","Halliburton",2023-07-20 23:10:17.521841
"linkedin","https://www.linkedin.com/jobs/view/3670325451","Field Sales Supervisor - NTB","Jiva",2023-07-20 23:10:39.252936
"linkedin","https://www.linkedin.com/jobs/view/3667428817","Technical Sales Supervisor","PT. Wonokoyo Jaya Corporindo (Wonokoyo Group)",2023-07-20 23:10:43.112632
"linkedin","https://www.linkedin.com/jobs/view/3669516814","Project Quality Manager","Petrofac",2023-07-20 23:11:41.122731
"linkedin","https://www.linkedin.com/jobs/view/3670193656","Resource Planner","Halliburton",2023-07-20 23:11:45.735326
"indeed","https://id.indeed.com/viewjob?jk=531a80ae5c3323c6","Project Logistics Supervisor","Kuehne+Nagel",2023-07-21 02:09:04.388678
"indeed","https://id.indeed.com/viewjob?jk=b0770c8e5ba783a6","Business Development Director - Indonesia","Renoir Group",2023-07-21 02:09:06.819514
"indeed","https://id.indeed.com/viewjob?jk=f1f440e0777ac767","Project Quality Manager","Petrofac",2023-07-21 02:09:10.442736
"indeed","https://id.indeed.com/viewjob?jk=d70b0500797fb5fd","Data Scientist","Robert Walters",2023-07-21 02:09:43.354135
"indeed","https://id.indeed.com/viewjob?jk=f17b1bb554c98976","Lead Data Scientist","Robert Walters",2023-07-21 02:09:47.016173
"linkedin","https://www.linkedin.com/jobs/view/3669923852","Mine Geotechnics Engineer M/W","Eramet",2023-07-21 05:09:27.851726
"linkedin","https://www.linkedin.com/jobs/view/3669923382","Electrical Technician","PT Donggi-Senoro LNG",2023-07-21 05:09:46.11235
"linkedin","https://www.linkedin.com/jobs/view/3670825032","Operator Assistant II - Logging and Perf","Halliburton",2023-07-21 05:09:48.475899
"linkedin","https://www.linkedin.com/jobs/view/3670819947","Svc Specialist II - Completion Tools","Halliburton",2023-07-21 05:09:51.035104
"linkedin","https://www.linkedin.com/jobs/view/3669931671","Corporate Social Responsibility Supervisor","PT Donggi-Senoro LNG",2023-07-21 05:10:03.869756
"linkedin","https://www.linkedin.com/jobs/view/3670826043","Field Engineer - Logging and Perforating","Halliburton",2023-07-21 05:10:39.016625
"linkedin","https://www.linkedin.com/jobs/view/3669925408","VIE Ingénieur Environnement Biodiversité H/F","Eramet",2023-07-21 05:11:29.165082
"petromindo","https://www.petromindo.com/job-gallery/23966","3 positions","Hanwha Mining Services Indonesia",2023-07-21 05:12:35.06157
"petromindo","https://www.petromindo.com/job-gallery/23965","8 Positions (2)","PT. Sumber Mitra Jaya",2023-07-21 05:12:37.590328
"petromindo","https://www.petromindo.com/job-gallery/23964","10 Positions (1)","PT. Sumber Mitra Jaya",2023-07-21 05:12:42.09808
"indeed","https://id.indeed.com/viewjob?jk=6919882041be4281","Project Logistics Supervisor","Kuehne+Nagel",2023-07-21 07:13:55.461493
"indeed","https://id.indeed.com/viewjob?jk=c0b93f4bbabbb4cc","Storeman L4","PT. Liebherr Indonesia Perkasa",2023-07-21 07:14:43.774134
"indeed","https://id.indeed.com/viewjob?jk=dee92b883783eb50","Mining Superintendent","RUC Cementation Mining",2023-07-21 07:14:47.420497
"indeed","https://id.indeed.com/viewjob?jk=8b78473343707754","Sales Support Intern [REMOTE]","ELITE ASIA (SG) PTE. LTD.",2023-07-21 07:15:15.766557
"indeed","https://id.indeed.com/viewjob?jk=d8101277ed4f2006","HR Manager - Indonesia","RUC Cementation Mining",2023-07-21 07:15:19.666794
"Jobstreet","https://www.jobstreet.co.id/id/job/4412153","Senior Manager Environmental","PT Sulawesi Cahaya Mineral",2023-07-21 12:36:14.832496
"Jobstreet","https://www.jobstreet.co.id/id/job/4412015","Mining Manager","PT HALMAHERA SUKSES MINERAL",2023-07-21 12:36:19.465103
"Jobstreet","https://www.jobstreet.co.id/id/job/4411108","Project Manager","PT Belengkong Mineral Resources",2023-07-21 12:36:23.094876
"Jobstreet","https://www.jobstreet.co.id/id/job/4412191","Site Manager","PT Dwi Tunggal Surya Jaya",2023-07-21 12:36:25.866756
"Jobstreet","https://www.jobstreet.co.id/id/job/4409905","Finance Accounting Specialist (Mining)","PT. Central Cipta Murdaya",2023-07-21 12:36:30.461869
"Jobstreet","https://www.jobstreet.co.id/id/job/4411107","Senior Nickel Mine Engineer","PT Arnawarma Mineral Jaya",2023-07-21 12:36:34.151567
"Jobstreet","https://www.jobstreet.co.id/id/job/4411356","Safety Officer","PT. Paragon Perdana Mining",2023-07-21 12:36:36.766424
"Jobstreet","https://www.jobstreet.co.id/id/job/4410370","HSE Superintendent","PT Energi Batu Hitam",2023-07-21 12:36:39.556586
"Jobstreet","https://www.jobstreet.co.id/id/job/4412201","Site Translator (English - Mandarin) - Mining Group Company","Total Asdhrah Powerindo",2023-07-21 12:36:43.20101
"Jobstreet","https://www.jobstreet.co.id/id/job/4411946","Account Manager for Mining - Industrial Sealing","PT Michael Page Internasional Indonesia",2023-07-21 12:36:47.80282
"Jobstreet","https://www.jobstreet.co.id/id/job/4411693","Site Manager","Vista Land Group",2023-07-21 12:36:52.420115
"Jobstreet","https://www.jobstreet.co.id/id/job/4409596","Site Supervisor","PT Desain Bangun Nusantara",2023-07-21 12:36:56.143454
"Jobstreet","https://www.jobstreet.co.id/id/job/4410710","Engineering Service Car","HPI-Agro",2023-07-21 12:36:58.923759
"Jobstreet","https://www.jobstreet.co.id/id/job/4412163","Operation Training Superintendent","PT Sulawesi Cahaya Mineral",2023-07-21 12:37:02.651346
"Jobstreet","https://www.jobstreet.co.id/id/job/4409655","Security Project Manager","G4S Indonesia",2023-07-21 12:37:07.391394
"Jobstreet","https://www.jobstreet.co.id/id/job/4412157","Surveyor","PT Dwi Tunggal Surya Jaya",2023-07-21 12:37:10.953838
"Jobstreet","https://www.jobstreet.co.id/id/job/4411221","Lead & Chief Surveyor","PT Phoenix Resources International",2023-07-21 12:37:15.786269
"Jobstreet","https://www.jobstreet.co.id/id/job/4412262","Surveyor","PT Jagat Konstruksi Abdipersada",2023-07-21 12:37:20.586448
"Jobstreet","https://www.jobstreet.co.id/id/job/4411872","Helper Logistik / Surveyor (Property Industry)","PT Hastari Adakara Investama",2023-07-21 12:37:23.371383
"Jobstreet","https://www.jobstreet.co.id/id/job/4409908","Surveyor Internal Cabang Cikarang dan Bekasi","Orico Balimor Finance",2023-07-21 12:37:28.148472
"Jobstreet","https://www.jobstreet.co.id/id/job/4411265","QS Quantity Surveyor Engineer","PT Dimigo Pratama",2023-07-21 12:37:30.988803
"Jobstreet","https://www.jobstreet.co.id/id/job/4410204","Surveyor FTTH","PT Indonesia Optic Technology",2023-07-21 12:37:35.800762
"Jobstreet","https://www.jobstreet.co.id/id/job/4412051","Quantity Surveyor","PT. Grandwork Interior Indonesia",2023-07-21 12:37:38.57405
"Jobstreet","https://www.jobstreet.co.id/id/job/4410762","Estimator / Quantity Surveyor","PT. Bali Berkat Abadi (BCENTRUM BALI)",2023-07-21 12:37:41.362178
"Jobstreet","https://www.jobstreet.co.id/id/job/4411645","Quantity Surveyor","PT Karunia Berca Indonesia",2023-07-21 12:37:46.126345
"Jobstreet","https://www.jobstreet.co.id/id/job/4410916","Quantity Surveyor (Property Industry)","PT Hastari Adakara Investama",2023-07-21 12:37:50.755105
"Jobstreet","https://www.jobstreet.co.id/id/job/4410428","QUANTITY SURVEYOR","PT Putracipta Jayasentosa",2023-07-21 12:37:54.57085
"Jobstreet","https://www.jobstreet.co.id/id/job/4410897","Estimator MEP (Mekanikal, Elektrikal & Plumbing)","PT BRINGIN KARYA SEJAHTERA",2023-07-21 12:37:57.313247
